,index,sqft
4660,"total interior livable area: 1,073 sqft",7
4661,"3,987 sqft",7
4662,"total interior livable area: 1,358 sqft",7
4663,508 sqft,7
4664,"3,834 sqft",7
4665,"3,667 sqft",7
4666,"total interior livable area: 1,766 sqft",7
4667,"4,662 sqft",7
4668,"3,823 sqft",7
4669,"total interior livable area: 2,367 sqft",7
4670,"total interior livable area: 1,329 sqft",7
4671,"4,775 sqft",7
4672,"total interior livable area: 1,306 sqft",7
4673,"3,507 sqft",7
4674,"3,473 sqft",7
4675,"total interior livable area: 2,046 sqft",7
4676,"5,040 sqft",7
4677,"total interior livable area: 1,839 sqft",7
4678,"3,497 sqft",7
4679,"total interior livable area: 2,226 sqft",7
4680,"4,522 sqft",7
4681,"total interior livable area: 1,791 sqft",7
4682,542 sqft,7
4683,"total interior livable area: 2,282 sqft",7
4684,total interior livable area: 815 sqft,7
4685,"3,506 sqft",7
4686,"total interior livable area: 1,938 sqft",7
4687,"3,903 sqft",7
4688,"4,193 sqft",7
4689,"total interior livable area: 1,845 sqft",7
4690,"total interior livable area: 1,155 sqft",7
4691,637 sqft,7
4692,"total interior livable area: 4,200 sqft",7
4693,"4,612 sqft",7
4694,468 sqft,7
4695,"4,198 sqft",7
4696,"3,889 sqft",7
4697,"15,000 sqft",7
4698,"5,020 sqft",7
4699,"total interior livable area: 2,530 sqft",7
4700,"total interior livable area: 2,195 sqft",7
4701,"4,105 sqft",7
4702,"4,315 sqft",7
4703,"total interior livable area: 1,162 sqft",7
4704,"total interior livable area: 2,303 sqft",7
4705,"total interior livable area: 2,335 sqft",7
4706,"total interior livable area: 1,659 sqft",7
4707,"4,937 sqft",7
4708,"6,878 sqft",7
4709,"5,288 sqft",7
4710,"total interior livable area: 2,167 sqft",7
4711,"4,122 sqft",7
4712,"4,048 sqft",7
4713,"total interior livable area: 1,043 sqft",7
4714,"4,012 sqft",7
4715,"total interior livable area: 2,286 sqft",7
4716,total interior livable area: 660 sqft,7
4717,"4,064 sqft",7
4718,"3,884 sqft",7
4719,583 sqft,7
4720,"total interior livable area: 2,391 sqft",7
4721,"5,248 sqft",7
4722,"total interior livable area: 1,004 sqft",7
4723,"total interior livable area: 2,626 sqft",7
4724,"total interior livable area: 2,203 sqft",7
4725,"total interior livable area: 2,011 sqft",7
4726,total interior livable area: 984 sqft,7
4727,"4,572 sqft",7
4728,"total interior livable area: 1,106 sqft",7
4729,"total interior livable area: 2,470 sqft",7
4730,"4,109 sqft",7
4731,"total interior livable area: 2,515 sqft",7
4732,"5,090 sqft",7
4733,total interior livable area: 670 sqft,7
4734,"total interior livable area: 1,411 sqft",7
4735,total interior livable area: 827 sqft,7
4736,total interior livable area: 775 sqft,7
4737,"4,342 sqft",7
4738,"total interior livable area: 1,197 sqft",7
4739,"13,000 sqft",7
4740,"3,969 sqft",7
4741,"4,725 sqft",7
4742,"4,367 sqft",7
4743,"total interior livable area: 2,327 sqft",7
4744,"total interior livable area: 2,007 sqft",7
4745,"total interior livable area: 1,143 sqft",7
4746,"5,165 sqft",7
4747,"total interior livable area: 3,041 sqft",7
4748,"total interior livable area: 2,457 sqft",7
4749,"total interior livable area: 2,380 sqft",7
4750,"3,463 sqft",7
4751,485 sqft,7
4752,"total interior livable area: 2,302 sqft",7
4753,"4,238 sqft",7
4754,"4,606 sqft",7
4755,"4,207 sqft",7
4756,"4,026 sqft",7
4757,"3,768 sqft",7
4758,"4,566 sqft",7
4759,"4,956 sqft",7
4760,"3,665 sqft",7
4761,325 sqft,7
4762,"4,329 sqft",7
4763,"4,224 sqft",7
4764,"total interior livable area: 2,363 sqft",7
4765,"total interior livable area: 2,339 sqft",7
4766,"3,873 sqft",7
4767,"3,571 sqft",7
4768,"total interior livable area: 2,021 sqft",7
4769,"4,345 sqft",7
4770,"3,838 sqft",7
4771,"3,913 sqft",7
4772,"total interior livable area: 2,170 sqft",7
4773,"total interior livable area: 2,082 sqft",7
4774,"3,934 sqft",7
4775,"total interior livable area: 1,822 sqft",7
4776,"3,374 sqft",7
4777,"4,069 sqft",7
4778,"5,104 sqft",7
4779,"5,508 sqft",7
4780,"4,611 sqft",7
4781,"4,232 sqft",7
4782,"4,473 sqft",7
4783,"3,920 sqft",7
4784,"total interior livable area: 1,428 sqft",7
4785,437 sqft,7
4786,total interior livable area: 778 sqft,7
4787,"total interior livable area: 2,074 sqft",7
4788,"4,484 sqft",7
4789,"4,682 sqft",7
4790,"total interior livable area: 6,300 sqft",7
4791,"total interior livable area: 1,746 sqft",7
4792,"total interior livable area: 2,366 sqft",7
4793,"total interior livable area: 2,312 sqft",7
4794,"4,316 sqft",7
4795,"3,595 sqft",7
4796,"4,256 sqft",7
4797,"total interior livable area: 2,232 sqft",7
4798,"total interior livable area: 2,055 sqft",7
4799,"4,245 sqft",7
4800,"total interior livable area: 2,544 sqft",7
4801,"total interior livable area: 1,154 sqft",7
4802,"3,878 sqft",7
4803,"total interior livable area: 2,182 sqft",7
4804,"total interior livable area: 1,613 sqft",7
4805,"total interior livable area: 2,732 sqft",7
4806,"4,802 sqft",7
4807,"total interior livable area: 2,337 sqft",7
4808,623 sqft,7
4809,"total interior livable area: 2,482 sqft",7
4810,"4,225 sqft",7
4811,"total interior livable area: 2,207 sqft",7
4812,"3,947 sqft",7
4813,"total interior livable area: 2,314 sqft",7
4814,"4,305 sqft",7
4815,"total interior livable area: 2,386 sqft",7
4816,"total interior livable area: 1,317 sqft",7
4817,"total interior livable area: 1,868 sqft",7
4818,"4,608 sqft",7
4819,"4,544 sqft",7
4820,"total interior livable area: 2,463 sqft",7
4821,"total interior livable area: 1,307 sqft",7
4822,"4,116 sqft",7
4823,"4,542 sqft",7
4824,"3,779 sqft",7
4825,"total interior livable area: 2,023 sqft",7
4826,"total interior livable area: 2,472 sqft",7
4827,"total interior livable area: 3,700 sqft",7
4828,"total interior livable area: 1,462 sqft",7
4829,"4,487 sqft",7
4830,"total interior livable area: 1,077 sqft",7
4831,"4,366 sqft",7
4832,"total interior livable area: 1,831 sqft",7
4833,"3,691 sqft",7
4834,"total interior livable area: 1,471 sqft",7
4835,"total interior livable area: 1,635 sqft",7
4836,"4,021 sqft",7
4837,total interior livable area: 891 sqft,7
4838,"total interior livable area: 1,993 sqft",7
4839,"total interior livable area: 2,860 sqft",7
4840,"total interior livable area: 1,907 sqft",7
4841,"total interior livable area: 2,501 sqft",7
4842,"total interior livable area: 1,202 sqft",7
4843,614 sqft,7
4844,"total interior livable area: 1,949 sqft",7
4845,"4,334 sqft",7
4846,total interior livable area: 908 sqft,7
4847,"total interior livable area: 2,156 sqft",7
4848,"5,007 sqft",7
4849,"total interior livable area: 2,420 sqft",7
4850,"4,478 sqft",7
4851,"total interior livable area: 1,353 sqft",7
4852,"4,374 sqft",7
4853,"total interior livable area: 2,478 sqft",7
4854,total interior livable area: 953 sqft,7
4855,"3,902 sqft",7
4856,"5,011 sqft",7
4857,"total interior livable area: 2,816 sqft",7
4858,"4,221 sqft",7
4859,"3,341 sqft",7
4860,"total interior livable area: 2,917 sqft",7
4861,"3,961 sqft",7
4862,"7,100 sqft",7
4863,"total interior livable area: 2,228 sqft",7
4864,"total interior livable area: 2,110 sqft",7
4865,"total interior livable area: 2,099 sqft",7
4866,"total interior livable area: 2,189 sqft",7
4867,"4,538 sqft",7
4868,"total interior livable area: 2,133 sqft",7
4869,"4,299 sqft",7
4870,"4,630 sqft",7
4871,"total interior livable area: 2,441 sqft",7
4872,"4,295 sqft",7
4873,"total interior livable area: 2,338 sqft",7
4874,"5,160 sqft",7
4875,"total interior livable area: 2,269 sqft",7
4876,"4,089 sqft",7
4877,"5,650 sqft",7
4878,"3,815 sqft",7
4879,"total interior livable area: 2,179 sqft",7
4880,"3,671 sqft",7
4881,"total interior livable area: 2,372 sqft",7
4882,"total interior livable area: 2,997 sqft",7
4883,"total interior livable area: 1,303 sqft",7
4884,"5,107 sqft",7
4885,"4,709 sqft",7
4886,"total interior livable area: 2,428 sqft",7
4887,"5,640 sqft",7
4888,"3,683 sqft",7
4889,"4,212 sqft",7
4890,"total interior livable area: 1,438 sqft",7
4891,"total interior livable area: 2,852 sqft",7
4892,"total interior livable area: 2,008 sqft",7
4893,"3,899 sqft",7
4894,"total interior livable area: 2,479 sqft",7
4895,"total interior livable area: 2,298 sqft",7
4896,"total interior livable area: 1,055 sqft",7
4897,"4,628 sqft",7
4898,"total interior livable area: 2,807 sqft",7
4899,"total interior livable area: 2,464 sqft",7
4900,"total interior livable area: 1,114 sqft",7
4901,"total interior livable area: 1,181 sqft",7
4902,"3,411 sqft",7
4903,"total interior livable area: 2,508 sqft",7
4904,"total interior livable area: 2,546 sqft",7
4905,"3,763 sqft",7
4906,"3,545 sqft",7
4907,"3,957 sqft",7
4908,total interior livable area: 676 sqft,7
4909,"total interior livable area: 2,409 sqft",7
4910,"3,877 sqft",7
4911,"total interior livable area: 1,765 sqft",7
4912,"4,539 sqft",7
4913,"3,983 sqft",7
4914,"total interior livable area: 1,887 sqft",7
4915,"total interior livable area: 2,483 sqft",7
4916,"3,925 sqft",7
4917,"total interior livable area: 1,579 sqft",7
4918,"total interior livable area: 2,111 sqft",7
4919,"total interior livable area: 1,377 sqft",7
4920,"4,297 sqft",7
4921,total interior livable area: 986 sqft,7
4922,"total interior livable area: 1,379 sqft",7
4923,"4,713 sqft",7
4924,"total interior livable area: 2,580 sqft",7
4925,"3,623 sqft",7
4926,"total interior livable area: 1,397 sqft",7
4927,"total interior livable area: 2,815 sqft",7
4928,"4,481 sqft",7
4929,"3,527 sqft",7
4930,"3,734 sqft",7
4931,"total interior livable area: 1,754 sqft",7
4932,"3,593 sqft",7
4933,"3,849 sqft",7
4934,"total interior livable area: 2,213 sqft",7
4935,370 sqft,7
4936,512 sqft,7
4937,"4,988 sqft",7
4938,"total interior livable area: 2,510 sqft",7
4939,"4,310 sqft",7
4940,"total interior livable area: 2,469 sqft",7
4941,"total interior livable area: 1,418 sqft",7
4942,"total interior livable area: 1,713 sqft",7
4943,"total interior livable area: 1,443 sqft",7
4944,"total interior livable area: 2,572 sqft",7
4945,"5,134 sqft",7
4946,"total interior livable area: 2,528 sqft",7
4947,total interior livable area: 903 sqft,7
4948,"total interior livable area: 2,249 sqft",7
4949,"4,353 sqft",7
4950,"total interior livable area: 1,679 sqft",7
4951,total interior livable area: 820 sqft,7
4952,"total interior livable area: 2,151 sqft",7
4953,"total interior livable area: 2,896 sqft",7
4954,"3,483 sqft",7
4955,"total interior livable area: 2,887 sqft",7
4956,"total interior livable area: 1,007 sqft",7
4957,"total interior livable area: 1,203 sqft",7
4958,"4,362 sqft",7
4959,"total interior livable area: 1,893 sqft",7
4960,613 sqft,7
4961,"4,698 sqft",6
4962,total interior livable area: 977 sqft,6
4963,"total interior livable area: 2,169 sqft",6
4964,"4,223 sqft",6
4965,"total interior livable area: 1,899 sqft",6
4966,456 sqft,6
4967,"total interior livable area: 2,265 sqft",6
4968,"4,559 sqft",6
4969,"total interior livable area: 3,091 sqft",6
4970,506 sqft,6
4971,total interior livable area: 999 sqft,6
4972,"5,808 sqft",6
4973,"total interior livable area: 1,998 sqft",6
4974,"4,009 sqft",6
4975,"total interior livable area: 1,195 sqft",6
4976,"3,566 sqft",6
4977,532 sqft,6
4978,total interior livable area: 748 sqft,6
4979,"4,550 sqft",6
4980,"total interior livable area: 1,237 sqft",6
4981,"total interior livable area: 1,373 sqft",6
4982,"total interior livable area: 1,473 sqft",6
4983,"total interior livable area: 2,752 sqft",6
4984,"total interior livable area: 2,490 sqft",6
4985,"4,379 sqft",6
4986,"4,692 sqft",6
4987,"4,273 sqft",6
4988,"3,621 sqft",6
4989,"4,447 sqft",6
4990,"total interior livable area: 2,784 sqft",6
4991,"4,907 sqft",6
4992,total interior livable area: 938 sqft,6
4993,"4,658 sqft",6
4994,"4,084 sqft",6
4995,"total interior livable area: 3,054 sqft",6
4996,"4,762 sqft",6
4997,"total interior livable area: 1,131 sqft",6
4998,"total interior livable area: 2,139 sqft",6
4999,661 sqft,6
5000,"4,292 sqft",6
5001,"3,706 sqft",6
5002,586 sqft,6
5003,"total interior livable area: 1,395 sqft",6
5004,629 sqft,6
5005,"4,853 sqft",6
5006,562 sqft,6
5007,"4,035 sqft",6
5008,"total interior livable area: 2,398 sqft",6
5009,"total interior livable area: 1,382 sqft",6
5010,"3,941 sqft",6
5011,"total interior livable area: 1,078 sqft",6
5012,"4,139 sqft",6
5013,"total interior livable area: 2,053 sqft",6
5014,"total interior livable area: 2,659 sqft",6
5015,"5,340 sqft",6
5016,"total interior livable area: 1,858 sqft",6
5017,total interior livable area: 813 sqft,6
5018,"total interior livable area: 2,199 sqft",6
5019,"4,584 sqft",6
5020,"total interior livable area: 2,415 sqft",6
5021,"total interior livable area: 2,548 sqft",6
5022,"total interior livable area: 1,028 sqft",6
5023,"4,518 sqft",6
5024,"total interior livable area: 2,541 sqft",6
5025,"total interior livable area: 1,369 sqft",6
5026,total interior livable area: 944 sqft,6
5027,"4,107 sqft",6
5028,"total interior livable area: 2,217 sqft",6
5029,"3,521 sqft",6
5030,"4,790 sqft",6
5031,"3,949 sqft",6
5032,"total interior livable area: 2,675 sqft",6
5033,"total interior livable area: 3,138 sqft",6
5034,"total interior livable area: 2,966 sqft",6
5035,"5,239 sqft",6
5036,541 sqft,6
5037,"8,500 sqft",6
5038,"4,111 sqft",6
5039,481 sqft,6
5040,"3,725 sqft",6
5041,"4,019 sqft",6
5042,"4,673 sqft",6
5043,"5,180 sqft",6
5044,"total interior livable area: 2,993 sqft",6
5045,"total interior livable area: 1,159 sqft",6
5046,"total interior livable area: 2,739 sqft",6
5047,"total interior livable area: 1,323 sqft",6
5048,total interior livable area: 978 sqft,6
5049,"total interior livable area: 2,795 sqft",6
5050,"4,492 sqft",6
5051,416 sqft,6
5052,"5,048 sqft",6
5053,"249,299 sqft",6
5054,"total interior livable area: 3,080 sqft",6
5055,466 sqft,6
5056,"total interior livable area: 2,031 sqft",6
5057,"3,555 sqft",6
5058,"4,071 sqft",6
5059,"4,659 sqft",6
5060,"total interior livable area: 1,146 sqft",6
5061,"3,887 sqft",6
5062,"total interior livable area: 1,543 sqft",6
5063,"total interior livable area: 1,153 sqft",6
5064,"5,199 sqft",6
5065,"3,742 sqft",6
5066,"total interior livable area: 1,902 sqft",6
5067,"total interior livable area: 1,841 sqft",6
5068,659 sqft,6
5069,"5,218 sqft",6
5070,"total interior livable area: 3,120 sqft",6
5071,"total interior livable area: 1,413 sqft",6
5072,"total interior livable area: 2,760 sqft",6
5073,"4,613 sqft",6
5074,"4,740 sqft",6
5075,"4,510 sqft",6
5076,total interior livable area: 932 sqft,6
5077,total interior livable area: 836 sqft,6
5078,"5,265 sqft",6
5079,total interior livable area: 862 sqft,6
5080,"4,369 sqft",6
5081,"4,347 sqft",6
5082,"total interior livable area: 2,619 sqft",6
5083,"3,829 sqft",6
5084,"total interior livable area: 3,233 sqft",6
5085,total interior livable area: 957 sqft,6
5086,"total interior livable area: 2,496 sqft",6
5087,"5,760 sqft",6
5088,582 sqft,6
5089,"total interior livable area: 2,625 sqft",6
5090,"total interior livable area: 2,758 sqft",6
5091,"4,852 sqft",6
5092,total interior livable area: 879 sqft,6
5093,"5,205 sqft",6
5094,"total interior livable area: 2,162 sqft",6
5095,"4,257 sqft",6
5096,"total interior livable area: 2,412 sqft",6
5097,"3,414 sqft",6
5098,"8,400 sqft",6
5099,"4,768 sqft",6
5100,"total interior livable area: 1,691 sqft",6
5101,"total interior livable area: 2,934 sqft",6
5102,"total interior livable area: 3,740 sqft",6
5103,"4,077 sqft",6
5104,"total interior livable area: 1,249 sqft",6
5105,"4,999 sqft",6
5106,"total interior livable area: 1,051 sqft",6
5107,"5,774 sqft",6
5108,"4,266 sqft",6
5109,"total interior livable area: 2,783 sqft",6
5110,"4,143 sqft",6
5111,"total interior livable area: 2,696 sqft",6
5112,"total interior livable area: 1,975 sqft",6
5113,"total interior livable area: 2,780 sqft",6
5114,"4,714 sqft",6
5115,"4,746 sqft",6
5116,"5,436 sqft",6
5117,"total interior livable area: 1,541 sqft",6
5118,"4,129 sqft",6
5119,"total interior livable area: 2,467 sqft",6
5120,"total interior livable area: 2,371 sqft",6
5121,"4,205 sqft",6
5122,total interior livable area: 844 sqft,6
5123,"total interior livable area: 1,849 sqft",6
5124,"total interior livable area: 3,346 sqft",6
5125,total interior livable area: 781 sqft,6
5126,"total interior livable area: 2,127 sqft",6
5127,"4,338 sqft",6
5128,"total interior livable area: 1,171 sqft",6
5129,"4,173 sqft",6
5130,"total interior livable area: 2,255 sqft",6
5131,"total interior livable area: 1,637 sqft",6
5132,"4,015 sqft",6
5133,"total interior livable area: 2,126 sqft",6
5134,"4,871 sqft",6
5135,"total interior livable area: 1,871 sqft",6
5136,"4,430 sqft",6
5137,"4,985 sqft",6
5138,"total interior livable area: 1,878 sqft",6
5139,"total interior livable area: 1,118 sqft",6
5140,"4,545 sqft",6
5141,"total interior livable area: 2,362 sqft",6
5142,"5,325 sqft",6
5143,502 sqft,6
5144,"total interior livable area: 1,426 sqft",6
5145,"3,825 sqft",6
5146,total interior livable area: 948 sqft,6
5147,"3,818 sqft",6
5148,"4,228 sqft",6
5149,total interior livable area: 955 sqft,6
5150,"total interior livable area: 1,362 sqft",6
5151,"4,322 sqft",6
5152,"391,802 sqft",6
5153,"total interior livable area: 2,032 sqft",6
5154,"total interior livable area: 1,117 sqft",6
5155,"5,920 sqft",6
5156,"total interior livable area: 1,315 sqft",6
5157,"total interior livable area: 3,408 sqft",6
5158,"total interior livable area: 2,466 sqft",6
5159,"4,047 sqft",6
5160,"total interior livable area: 2,456 sqft",6
5161,"4,475 sqft",6
5162,"total interior livable area: 1,354 sqft",6
5163,"4,754 sqft",6
5164,"4,864 sqft",6
5165,"total interior livable area: 3,153 sqft",6
5166,"total interior livable area: 2,652 sqft",6
5167,"total interior livable area: 2,342 sqft",6
5168,"4,562 sqft",6
5169,"3,982 sqft",6
5170,"total interior livable area: 2,858 sqft",6
5171,"total interior livable area: 2,685 sqft",6
